dateTime,open,low,high,close
11.03.2003,1.1048,1.1004,1.1081,1.104
12.03.2003,1.1039,1.0981,1.1055,1.0989
13.03.2003,1.099,1.0767,1.0991,1.0793
14.03.2003,1.0792,1.0688,1.0819,1.0741
17.03.2003,1.0781,1.0589,1.0841,1.0616
18.03.2003,1.0615,1.0541,1.065,1.0642
19.03.2003,1.0641,1.0552,1.0651,1.057
20.03.2003,1.0571,1.053,1.0669,1.0615
21.03.2003,1.0616,1.0501,1.0616,1.0522
24.03.2003,1.0584,1.0565,1.0671,1.0648
25.03.2003,1.0648,1.0632,1.0718,1.0654
26.03.2003,1.0653,1.062,1.0701,1.0697
27.03.2003,1.0697,1.0674,1.074,1.0688
28.03.2003,1.0694,1.0668,1.0798,1.0777
31.03.2003,1.0794,1.0779,1.0929,1.0915
01.04.2003,1.0914,1.0864,1.092,1.0913
02.04.2003,1.0914,1.0748,1.0957,1.0765
03.04.2003,1.0766,1.0685,1.0789,1.0757
04.04.2003,1.0756,1.0683,1.0765,1.0725
07.04.2003,1.0668,1.0559,1.07,1.0688
08.04.2003,1.0687,1.0641,1.072,1.0719
09.04.2003,1.072,1.0674,1.078,1.0769
10.04.2003,1.0768,1.0759,1.0827,1.0785
11.04.2003,1.0784,1.0692,1.0786,1.0754
14.04.2003,1.0742,1.0716,1.0807,1.0769
15.04.2003,1.0768,1.0734,1.0818,1.0811
16.04.2003,1.0802,1.0783,1.0917,1.0905
17.04.2003,1.0906,1.0864,1.0974,1.0881
18.04.2003,1.088,1.0872,1.0894,1.0882
21.04.2003,1.0895,1.0822,1.0905,1.0857
22.04.2003,1.0857,1.0847,1.1001,1.0972
23.04.2003,1.0971,1.092,1.098,1.095
24.04.2003,1.0951,1.0943,1.1044,1.1031
25.04.2003,1.1031,1.0961,1.1048,1.1034
28.04.2003,1.1035,1.0975,1.1075,1.0985
29.04.2003,1.0984,1.0932,1.1082,1.1075
30.04.2003,1.1074,1.1062,1.1185,1.118
01.05.2003,1.118,1.1152,1.1283,1.1235
02.05.2003,1.1234,1.1187,1.1269,1.1227
05.05.2003,1.1221,1.1203,1.1301,1.1287
06.05.2003,1.1288,1.1275,1.1452,1.1435
07.05.2003,1.1435,1.1328,1.1435,1.135
08.05.2003,1.1349,1.1308,1.1504,1.1485
09.05.2003,1.1484,1.1437,1.1534,1.1491
12.05.2003,1.1529,1.1524,1.1619,1.1562
13.05.2003,1.1564,1.1461,1.1564,1.1534
14.05.2003,1.1533,1.1467,1.1535,1.1471
15.05.2003,1.1472,1.137,1.1487,1.1377
16.05.2003,1.1378,1.137,1.1577,1.1571
19.05.2003,1.1669,1.1621,1.1737,1.1646
20.05.2003,1.1647,1.1604,1.1714,1.1711
21.05.2003,1.1711,1.1626,1.1741,1.1638
22.05.2003,1.1639,1.1619,1.1726,1.1691
23.05.2003,1.1692,1.1666,1.1834,1.1826
26.05.2003,1.183,1.1798,1.1874,1.186
27.05.2003,1.1859,1.181,1.1932,1.1812
28.05.2003,1.1812,1.1707,1.1844,1.1752
29.05.2003,1.1752,1.1691,1.1911,1.1904
30.05.2003,1.1903,1.1742,1.1912,1.1768
02.06.2003,1.1717,1.1651,1.1765,1.1763
03.06.2003,1.1765,1.1686,1.1777,1.1737
04.06.2003,1.1738,1.1633,1.1745,1.1638
05.06.2003,1.1637,1.1631,1.1886,1.1845
06.06.2003,1.1844,1.1683,1.1877,1.17
09.06.2003,1.1706,1.1655,1.1786,1.1713
10.06.2003,1.1712,1.1667,1.1739,1.1668
11.06.2003,1.1669,1.1658,1.178,1.1754
12.06.2003,1.1753,1.1705,1.1804,1.1761
13.06.2003,1.1762,1.1736,1.1875,1.1863
16.06.2003,1.1874,1.1818,1.1928,1.1819
17.06.2003,1.1818,1.1767,1.1865,1.1779
18.06.2003,1.1778,1.1664,1.18,1.1681
19.06.2003,1.168,1.1582,1.1738,1.1719
20.06.2003,1.172,1.155,1.1731,1.16
23.06.2003,1.1576,1.1507,1.1603,1.1549
24.06.2003,1.1548,1.1475,1.158,1.1513
25.06.2003,1.1512,1.1491,1.1621,1.1531
26.06.2003,1.1532,1.1415,1.1543,1.1416
27.06.2003,1.1417,1.1398,1.1466,1.1424
30.06.2003,1.1429,1.14,1.1532,1.1522
01.07.2003,1.1521,1.1507,1.1607,1.1565
02.07.2003,1.1564,1.1505,1.1567,1.1528
03.07.2003,1.1528,1.1433,1.1538,1.1495
04.07.2003,1.1495,1.1447,1.1495,1.1485
07.07.2003,1.1476,1.1309,1.1479,1.1313
08.07.2003,1.1314,1.1257,1.135,1.1314
09.07.2003,1.1315,1.1305,1.1364,1.1348
10.07.2003,1.1349,1.1309,1.1391,1.1378
11.07.2003,1.1377,1.1275,1.1377,1.1297
14.07.2003,1.1285,1.1241,1.1306,1.1283
15.07.2003,1.1282,1.1154,1.1335,1.1174
16.07.2003,1.1173,1.1111,1.1231,1.1219
17.07.2003,1.1219,1.1155,1.1249,1.1213
18.07.2003,1.1214,1.1172,1.1303,1.1273
21.07.2003,1.1245,1.1241,1.1355,1.1346
22.07.2003,1.1345,1.1307,1.1371,1.1328
23.07.2003,1.1329,1.1315,1.1489,1.1482
24.07.2003,1.1482,1.1422,1.1508,1.147
25.07.2003,1.1471,1.1444,1.1547,1.1508
28.07.2003,1.1492,1.1452,1.1516,1.1486
29.07.2003,1.1485,1.1431,1.1537,1.144
30.07.2003,1.144,1.1334,1.145,1.1356
31.07.2003,1.1355,1.1224,1.136,1.1231
01.08.2003,1.123,1.1135,1.1271,1.126
04.08.2003,1.1282,1.1259,1.1373,1.1352
05.08.2003,1.1353,1.1306,1.1396,1.1388
06.08.2003,1.1387,1.1325,1.1424,1.1333
07.08.2003,1.1332,1.1319,1.1414,1.1374
08.08.2003,1.1375,1.1287,1.138,1.1301
11.08.2003,1.1304,1.1264,1.1378,1.1359
12.08.2003,1.136,1.1271,1.137,1.1276
13.08.2003,1.1276,1.122,1.1329,1.1314
14.08.2003,1.1315,1.1224,1.1336,1.1271
15.08.2003,1.127,1.124,1.1286,1.1256
18.08.2003,1.1265,1.1124,1.1266,1.1145
19.08.2003,1.1145,1.1054,1.1149,1.1142
20.08.2003,1.1141,1.108,1.1145,1.1117
21.08.2003,1.1116,1.0885,1.1119,1.0926
22.08.2003,1.0927,1.0834,1.0945,1.0888
25.08.2003,1.0869,1.0845,1.0917,1.0846
26.08.2003,1.0847,1.0791,1.0906,1.086
27.08.2003,1.0859,1.0831,1.0928,1.0871
28.08.2003,1.087,1.0811,1.0911,1.0882
29.08.2003,1.0881,1.087,1.0996,1.0985
01.09.2003,1.0986,1.0953,1.1013,1.096
02.09.2003,1.096,1.0801,1.0961,1.0805
03.09.2003,1.0804,1.0762,1.0869,1.0838
04.09.2003,1.0839,1.0807,1.0947,1.0939
05.09.2003,1.0938,1.0915,1.111,1.1104
08.09.2003,1.1098,1.1046,1.1127,1.1068
09.09.2003,1.1069,1.1054,1.1237,1.1224
10.09.2003,1.1225,1.1162,1.1235,1.1204
11.09.2003,1.1204,1.1152,1.1269,1.1201
12.09.2003,1.1201,1.1134,1.1321,1.1287
15.09.2003,1.1258,1.1244,1.1307,1.1282
16.09.2003,1.1283,1.1155,1.1315,1.117
17.09.2003,1.117,1.1139,1.1298,1.1281
18.09.2003,1.128,1.1226,1.1341,1.1245
19.09.2003,1.1245,1.1237,1.138,1.1365
22.09.2003,1.1446,1.1412,1.1502,1.1458
23.09.2003,1.1459,1.1431,1.1524,1.1433
24.09.2003,1.1434,1.1426,1.1501,1.1485
25.09.2003,1.1486,1.1457,1.1533,1.147
26.09.2003,1.1471,1.1438,1.1497,1.1471
29.09.2003,1.1457,1.1394,1.1637,1.1617
30.09.2003,1.1616,1.1572,1.1734,1.1655
01.10.2003,1.1654,1.1642,1.1734,1.1726
02.10.2003,1.1727,1.1661,1.1766,1.1684
03.10.2003,1.1683,1.155,1.173,1.1568
06.10.2003,1.1572,1.1532,1.1718,1.1709
07.10.2003,1.1709,1.1697,1.181,1.1772
08.10.2003,1.1768,1.1764,1.1836,1.1819
09.10.2003,1.1818,1.1684,1.1858,1.1741
10.10.2003,1.1742,1.1701,1.1847,1.1799
13.10.2003,1.1808,1.1651,1.1812,1.1712
14.10.2003,1.171,1.158,1.1763,1.173
15.10.2003,1.1729,1.1588,1.1744,1.1614
16.10.2003,1.1613,1.1569,1.1693,1.1596
17.10.2003,1.1596,1.1545,1.1682,1.1671
20.10.2003,1.17,1.1601,1.1712,1.1626
21.10.2003,1.1625,1.1616,1.1696,1.1667
22.10.2003,1.1666,1.1648,1.1824,1.1805
23.10.2003,1.1806,1.1754,1.1844,1.1793
24.10.2003,1.1794,1.1761,1.1855,1.1798
27.10.2003,1.1771,1.1719,1.1781,1.1736
28.10.2003,1.1736,1.1656,1.174,1.1674
29.10.2003,1.1674,1.1658,1.1717,1.1664
30.10.2003,1.1664,1.161,1.1754,1.1624
31.10.2003,1.1623,1.1564,1.1653,1.1582
03.11.2003,1.1579,1.1425,1.1616,1.1464
04.11.2003,1.1465,1.1427,1.1509,1.1492
05.11.2003,1.1489,1.1412,1.1496,1.1435
06.11.2003,1.1433,1.1387,1.1461,1.1409
07.11.2003,1.1409,1.1375,1.1542,1.1531
10.11.2003,1.1499,1.1466,1.1533,1.1467
11.11.2003,1.1468,1.1444,1.1528,1.1511
12.11.2003,1.1512,1.1504,1.1657,1.1627
13.11.2003,1.1629,1.1629,1.1744,1.1731
14.11.2003,1.1732,1.1727,1.1801,1.1777
17.11.2003,1.1811,1.1726,1.1845,1.1746
18.11.2003,1.1747,1.1733,1.1971,1.1963
19.11.2003,1.1964,1.1872,1.1975,1.1889
20.11.2003,1.1889,1.1878,1.1963,1.1909
21.11.2003,1.1906,1.1856,1.1936,1.1914
24.11.2003,1.1909,1.1759,1.1914,1.1771
25.11.2003,1.1772,1.1752,1.1816,1.1792
26.11.2003,1.1793,1.177,1.1946,1.1926
27.11.2003,1.1926,1.1884,1.1937,1.1913
28.11.2003,1.1913,1.1898,1.2013,1.1988
01.12.2003,1.1987,1.1936,1.2039,1.1966
02.12.2003,1.1965,1.1942,1.2109,1.2104
03.12.2003,1.2104,1.2065,1.2126,1.2115
04.12.2003,1.2114,1.2028,1.2154,1.2083
05.12.2003,1.2084,1.2061,1.2175,1.2164
08.12.2003,1.2165,1.2151,1.2237,1.2227
09.12.2003,1.2228,1.2185,1.2272,1.2247
10.12.2003,1.2247,1.2152,1.2263,1.2209
11.12.2003,1.2207,1.2112,1.2233,1.2224
12.12.2003,1.2225,1.2207,1.2304,1.2291
15.12.2003,1.2131,1.2131,1.232,1.2312
16.12.2003,1.2313,1.23,1.2358,1.2331
17.12.2003,1.2332,1.2295,1.2419,1.2398
18.12.2003,1.2397,1.2358,1.2436,1.242
19.12.2003,1.242,1.2344,1.243,1.2375
22.12.2003,1.238,1.2348,1.2444,1.2401
23.12.2003,1.24,1.2384,1.2424,1.2408
24.12.2003,1.2406,1.2394,1.2467,1.2462
26.12.2003,1.2447,1.2424,1.2466,1.2429
29.12.2003,1.2431,1.2425,1.2507,1.2488
30.12.2003,1.2487,1.2478,1.2559,1.2545
31.12.2003,1.2545,1.2542,1.2644,1.2594
02.01.2004,1.2565,1.2522,1.2627,1.2592
05.01.2004,1.2607,1.2607,1.2692,1.2675
06.01.2004,1.2675,1.2665,1.2808,1.2724
07.01.2004,1.2726,1.2619,1.274,1.2625
08.01.2004,1.2625,1.2558,1.2778,1.2772
09.01.2004,1.2773,1.2702,1.2864,1.284
12.01.2004,1.2841,1.2734,1.2895,1.2736
13.01.2004,1.2736,1.2711,1.2795,1.2765
14.01.2004,1.2765,1.2629,1.2786,1.2644
15.01.2004,1.2644,1.256,1.267,1.2589
16.01.2004,1.259,1.2351,1.2606,1.237
19.01.2004,1.2379,1.2334,1.2421,1.2354
20.01.2004,1.2355,1.2345,1.2598,1.2595
21.01.2004,1.2596,1.2549,1.2671,1.2637
22.01.2004,1.2637,1.2635,1.2749,1.2729
23.01.2004,1.2729,1.2565,1.2773,1.2586
26.01.2004,1.2578,1.2456,1.261,1.2467
27.01.2004,1.2467,1.2438,1.2661,1.264
28.01.2004,1.264,1.2412,1.2642,1.2422
29.01.2004,1.2423,1.2361,1.2525,1.2405
30.01.2004,1.2405,1.2349,1.249,1.2474
02.02.2004,1.2479,1.2389,1.2484,1.2438
03.02.2004,1.2439,1.2415,1.2596,1.2543
04.02.2004,1.2543,1.2493,1.2559,1.2535
05.02.2004,1.2535,1.2519,1.2635,1.2553
06.02.2004,1.2554,1.2512,1.2722,1.27
09.02.2004,1.2615,1.2605,1.2759,1.2695
10.02.2004,1.2693,1.2667,1.2786,1.2681
11.02.2004,1.268,1.2648,1.2844,1.2841
12.02.2004,1.2841,1.2787,1.2843,1.2816
13.02.2004,1.2816,1.2715,1.289,1.274
16.02.2004,1.2725,1.2717,1.2786,1.2762
17.02.2004,1.2761,1.2757,1.2875,1.2853
18.02.2004,1.2841,1.266,1.2926,1.2697
19.02.2004,1.2693,1.2648,1.2743,1.2736
20.02.2004,1.2736,1.2493,1.2765,1.2521
23.02.2004,1.2517,1.2449,1.2593,1.2574
24.02.2004,1.2572,1.2522,1.271,1.2681
25.02.2004,1.2681,1.2475,1.2704,1.249
26.02.2004,1.249,1.2382,1.2514,1.2437
27.02.2004,1.2437,1.2371,1.2505,1.2491
01.03.2004,1.2479,1.2424,1.2539,1.2459
02.03.2004,1.2459,1.2194,1.2459,1.2211
03.03.2004,1.2211,1.2056,1.2215,1.2191
04.03.2004,1.2191,1.2134,1.2238,1.2189
05.03.2004,1.2188,1.2175,1.2429,1.2374
08.03.2004,1.2363,1.2337,1.2415,1.2395
09.03.2004,1.2399,1.2273,1.2456,1.2308
10.03.2004,1.2305,1.2197,1.2336,1.2221
11.03.2004,1.2223,1.2162,1.2385,1.2342
12.03.2004,1.2344,1.2173,1.2356,1.2221
15.03.2004,1.221,1.2203,1.2315,1.2262
16.03.2004,1.2263,1.2231,1.237,1.2268
17.03.2004,1.2269,1.2176,1.2287,1.223
18.03.2004,1.223,1.2221,1.243,1.2386
19.03.2004,1.2387,1.2256,1.2405,1.2275
22.03.2004,1.2274,1.2221,1.2399,1.2344
23.03.2004,1.2344,1.2265,1.2367,1.2349
24.03.2004,1.2351,1.2109,1.2365,1.2119
25.03.2004,1.2114,1.2096,1.2197,1.2116
26.03.2004,1.2117,1.2073,1.2207,1.2125
29.03.2004,1.2112,1.2047,1.2166,1.2156
30.03.2004,1.2156,1.215,1.2225,1.2168
31.03.2004,1.2168,1.2168,1.2319,1.2314
01.04.2004,1.2314,1.2253,1.2386,1.2363
02.04.2004,1.2363,1.2101,1.2371,1.2133
05.04.2004,1.2107,1.1984,1.2127,1.2
06.04.2004,1.2002,1.1982,1.2141,1.2138
07.04.2004,1.2142,1.2049,1.2194,1.2169
08.04.2004,1.2169,1.2061,1.2216,1.208
09.04.2004,1.208,1.2063,1.2105,1.2093
12.04.2004,1.2085,1.2053,1.2096,1.2076
13.04.2004,1.2077,1.1904,1.2079,1.1934
14.04.2004,1.1935,1.1867,1.197,1.1952
15.04.2004,1.195,1.1892,1.1989,1.1976
16.04.2004,1.1976,1.1924,1.2043,1.199
19.04.2004,1.2016,1.1999,1.2076,1.2005
20.04.2004,1.2003,1.1842,1.2009,1.1846
21.04.2004,1.1842,1.1814,1.1913,1.1833
22.04.2004,1.1833,1.1779,1.1913,1.1906
23.04.2004,1.1908,1.1796,1.1941,1.1835
26.04.2004,1.1801,1.1759,1.1882,1.1857
27.04.2004,1.1856,1.1831,1.1944,1.1924
28.04.2004,1.1924,1.182,1.1951,1.1846
29.04.2004,1.1843,1.1803,1.1981,1.1961
30.04.2004,1.1961,1.1918,1.2009,1.1979
03.05.2004,1.1991,1.1919,1.1998,1.1938
04.05.2004,1.1939,1.1925,1.2115,1.2105
05.05.2004,1.2105,1.2095,1.2177,1.2156
06.05.2004,1.2158,1.2062,1.2171,1.2068
07.05.2004,1.2068,1.1875,1.2135,1.1885
10.05.2004,1.1878,1.181,1.1891,1.1826
11.05.2004,1.1828,1.1789,1.1888,1.1863
12.05.2004,1.1863,1.1833,1.1938,1.1903
13.05.2004,1.1903,1.1772,1.1926,1.1803
14.05.2004,1.1803,1.1779,1.1897,1.1879
17.05.2004,1.1888,1.1876,1.2059,1.2017
18.05.2004,1.2017,1.1929,1.2037,1.1951
19.05.2004,1.195,1.1935,1.204,1.2016
20.05.2004,1.2016,1.1894,1.2016,1.196
21.05.2004,1.1959,1.1952,1.2068,1.1991
24.05.2004,1.1987,1.1932,1.202,1.2002
25.05.2004,1.2002,1.1983,1.2123,1.21
26.05.2004,1.21,1.2077,1.2141,1.2112
27.05.2004,1.2111,1.2086,1.2285,1.2267
28.05.2004,1.2267,1.2199,1.2293,1.2212
31.05.2004,1.2237,1.2177,1.224,1.219
01.06.2004,1.219,1.2155,1.2264,1.224
02.06.2004,1.2239,1.2204,1.2303,1.2207
03.06.2004,1.2206,1.2168,1.2248,1.2215
04.06.2004,1.2218,1.2139,1.2296,1.2288
07.06.2004,1.2298,1.2291,1.2335,1.2318
08.06.2004,1.2316,1.2244,1.2349,1.2256
09.06.2004,1.2256,1.2026,1.2272,1.2026
10.06.2004,1.2025,1.2023,1.2114,1.2112
11.06.2004,1.2112,1.1964,1.2112,1.2016
14.06.2004,1.1971,1.1953,1.2085,1.2054
15.06.2004,1.2054,1.2028,1.2166,1.2158
16.06.2004,1.2159,1.1979,1.2166,1.2005
17.06.2004,1.2005,1.1991,1.2075,1.2042
18.06.2004,1.2043,1.1973,1.2143,1.2138
21.06.2004,1.2142,1.2075,1.2142,1.211
22.06.2004,1.211,1.2065,1.2128,1.2114
23.06.2004,1.2114,1.2063,1.219,1.209
24.06.2004,1.209,1.2039,1.2185,1.2178
25.06.2004,1.2178,1.2106,1.2187,1.2154
28.06.2004,1.2175,1.2121,1.2226,1.2183
29.06.2004,1.2184,1.2066,1.2189,1.208
30.06.2004,1.2078,1.2064,1.2201,1.2183
01.07.2004,1.2183,1.2134,1.2206,1.2155
02.07.2004,1.2153,1.2144,1.2324,1.2318
05.07.2004,1.2326,1.227,1.2333,1.2283
06.07.2004,1.2283,1.2262,1.2326,1.2287
07.07.2004,1.2287,1.2273,1.2385,1.2364
08.07.2004,1.2365,1.2339,1.2402,1.2389
09.07.2004,1.2388,1.2368,1.2419,1.2408
12.07.2004,1.2407,1.2381,1.2433,1.2407
13.07.2004,1.2408,1.2301,1.2409,1.2334
14.07.2004,1.2333,1.2317,1.2417,1.2382
15.07.2004,1.2381,1.2327,1.2387,1.2355
16.07.2004,1.2354,1.2328,1.2456,1.2446
19.07.2004,1.2444,1.2398,1.2458,1.244
20.07.2004,1.244,1.2303,1.2451,1.2327
21.07.2004,1.2327,1.2211,1.2347,1.2273
22.07.2004,1.2274,1.2232,1.229,1.2251
23.07.2004,1.2251,1.2088,1.2263,1.21
26.07.2004,1.2101,1.2088,1.2168,1.2144
27.07.2004,1.2145,1.2035,1.2185,1.2055
28.07.2004,1.2056,1.1999,1.2076,1.2051
29.07.2004,1.2051,1.1992,1.2093,1.2038
30.07.2004,1.204,1.2001,1.2115,1.2022
02.08.2004,1.2065,1.2019,1.209,1.2021
03.08.2004,1.202,1.1993,1.2073,1.2048
04.08.2004,1.2048,1.1969,1.2065,1.2049
05.08.2004,1.2048,1.202,1.207,1.2053
06.08.2004,1.2053,1.2042,1.2286,1.2285
09.08.2004,1.228,1.2244,1.2286,1.2265
10.08.2004,1.2265,1.2222,1.2315,1.2227
11.08.2004,1.2228,1.2195,1.2246,1.2222
12.08.2004,1.2222,1.2215,1.2296,1.2248
13.08.2004,1.2248,1.2176,1.2371,1.2368
16.08.2004,1.2375,1.2315,1.2378,1.2352
17.08.2004,1.2353,1.2308,1.2386,1.2347
18.08.2004,1.2348,1.2285,1.2362,1.2333
19.08.2004,1.2333,1.2332,1.2375,1.2364
20.08.2004,1.2365,1.2277,1.2377,1.231
23.08.2004,1.2312,1.2131,1.2315,1.2138
24.08.2004,1.2139,1.2061,1.2164,1.208
25.08.2004,1.2078,1.2052,1.2112,1.2083
26.08.2004,1.2081,1.2042,1.2117,1.2102
27.08.2004,1.2101,1.2005,1.2132,1.201
30.08.2004,1.2009,1.1986,1.2066,1.2049
31.08.2004,1.2049,1.2042,1.2191,1.2179
01.09.2004,1.2178,1.2145,1.2217,1.219
02.09.2004,1.2191,1.2141,1.2196,1.2166
03.09.2004,1.2166,1.2041,1.2191,1.2061
06.09.2004,1.2061,1.2047,1.2078,1.2062
07.09.2004,1.2062,1.2054,1.2108,1.2102
08.09.2004,1.2102,1.2025,1.2187,1.2179
09.09.2004,1.2173,1.2157,1.2234,1.2229
10.09.2004,1.2231,1.2198,1.2306,1.2264
13.09.2004,1.2269,1.2221,1.2284,1.2257
14.09.2004,1.2258,1.2225,1.2291,1.2245
15.09.2004,1.2246,1.2134,1.2258,1.2149
16.09.2004,1.2148,1.212,1.2193,1.2181
17.09.2004,1.2183,1.2157,1.222,1.2179
20.09.2004,1.2171,1.2123,1.2175,1.2168
21.09.2004,1.2168,1.2164,1.2345,1.2326
22.09.2004,1.2326,1.2226,1.2328,1.2261
23.09.2004,1.2262,1.2252,1.2329,1.2266
24.09.2004,1.2264,1.2237,1.2358,1.2262
27.09.2004,1.2282,1.2247,1.2311,1.2298
28.09.2004,1.2298,1.2279,1.2345,1.2324
29.09.2004,1.2324,1.2286,1.2337,1.2328
30.09.2004,1.2328,1.2313,1.244,1.2426
01.10.2004,1.2427,1.2382,1.2434,1.241
04.10.2004,1.2391,1.2257,1.2395,1.2285
05.10.2004,1.2285,1.2263,1.2326,1.2307
06.10.2004,1.2308,1.2247,1.2319,1.2281
07.10.2004,1.2281,1.2272,1.231,1.2284
08.10.2004,1.2284,1.2283,1.2429,1.2405
11.10.2004,1.2416,1.237,1.2418,1.2383
12.10.2004,1.2383,1.2287,1.2387,1.2322
13.10.2004,1.2322,1.2226,1.2354,1.2336
14.10.2004,1.2335,1.232,1.2416,1.2379
15.10.2004,1.238,1.2378,1.2502,1.2472
18.10.2004,1.2473,1.2459,1.253,1.2487
19.10.2004,1.2488,1.2452,1.2523,1.2514
20.10.2004,1.2513,1.2496,1.2625,1.2579
21.10.2004,1.258,1.2572,1.265,1.2608
22.10.2004,1.2608,1.2598,1.2678,1.267
25.10.2004,1.2714,1.2708,1.2827,1.2801
26.10.2004,1.2801,1.2726,1.2838,1.2745
27.10.2004,1.2747,1.2694,1.2809,1.2699
28.10.2004,1.2698,1.2631,1.2763,1.274
29.10.2004,1.2741,1.2704,1.2793,1.2793
01.11.2004,1.2815,1.2717,1.283,1.2752
02.11.2004,1.2752,1.2665,1.2753,1.274
03.11.2004,1.274,1.2656,1.2827,1.2822
04.11.2004,1.2822,1.2789,1.2895,1.2869
05.11.2004,1.2869,1.2764,1.2966,1.2964
08.11.2004,1.2966,1.2905,1.2984,1.2908
09.11.2004,1.2909,1.2882,1.2937,1.2897
10.11.2004,1.2896,1.285,1.3002,1.2885
11.11.2004,1.2887,1.2858,1.2916,1.2904
12.11.2004,1.2905,1.2875,1.2984,1.2973
15.11.2004,1.2968,1.2915,1.2995,1.2944
16.11.2004,1.2945,1.2918,1.2992,1.2956
17.11.2004,1.2956,1.2953,1.3044,1.3034
18.11.2004,1.3034,1.294,1.3071,1.2944
19.11.2004,1.294,1.2938,1.3065,1.3025
22.11.2004,1.3039,1.3012,1.305,1.304
23.11.2004,1.304,1.2976,1.3101,1.3083
24.11.2004,1.3084,1.308,1.3186,1.3183
25.11.2004,1.3183,1.3161,1.3281,1.327
26.11.2004,1.3271,1.3183,1.3326,1.3292
29.11.2004,1.3278,1.3227,1.3302,1.3267
30.11.2004,1.3267,1.323,1.3329,1.3286
01.12.2004,1.3286,1.3276,1.3356,1.3337
02.12.2004,1.3336,1.3236,1.3382,1.3265
03.12.2004,1.3264,1.3254,1.3457,1.3456
06.12.2004,1.3441,1.3389,1.3453,1.34
07.12.2004,1.3398,1.3389,1.3467,1.3423
08.12.2004,1.3422,1.3194,1.343,1.3351
09.12.2004,1.3351,1.3251,1.3358,1.3306
10.12.2004,1.3306,1.3139,1.3316,1.3223
13.12.2004,1.3195,1.3195,1.3325,1.3312
14.12.2004,1.3312,1.3259,1.3332,1.3288
15.12.2004,1.3288,1.326,1.3438,1.3397
16.12.2004,1.3398,1.3204,1.3427,1.3251
17.12.2004,1.3252,1.3226,1.3313,1.3286
20.12.2004,1.3331,1.3296,1.3406,1.3393
21.12.2004,1.3393,1.3351,1.3406,1.3361
22.12.2004,1.3362,1.3341,1.3401,1.3387
23.12.2004,1.3387,1.338,1.3514,1.3502
24.12.2004,1.3502,1.3484,1.3545,1.3529
27.12.2004,1.3525,1.3513,1.3637,1.3616
28.12.2004,1.3617,1.3589,1.3641,1.3611
29.12.2004,1.361,1.3556,1.3644,1.3609
30.12.2004,1.3608,1.3575,1.3663,1.3629
31.12.2004,1.3629,1.3513,1.3659,1.3565
03.01.2005,1.3559,1.3385,1.3578,1.3464
04.01.2005,1.3463,1.3249,1.3492,1.3269
05.01.2005,1.327,1.3213,1.33,1.3269
06.01.2005,1.3271,1.3155,1.3279,1.318
07.01.2005,1.3176,1.3024,1.3247,1.3045
10.01.2005,1.3054,1.3052,1.312,1.3099
11.01.2005,1.3102,1.3099,1.3167,1.3117
12.01.2005,1.3115,1.3082,1.3289,1.3248
13.01.2005,1.3249,1.3192,1.3263,1.3211
14.01.2005,1.3213,1.3056,1.3213,1.3101
17.01.2005,1.3106,1.304,1.3125,1.3045
18.01.2005,1.3042,1.2994,1.307,1.3015
19.01.2005,1.3016,1.2962,1.3116,1.3005
20.01.2005,1.3005,1.2922,1.3021,1.2954
21.01.2005,1.2955,1.2931,1.3064,1.3046
24.01.2005,1.3041,1.3027,1.3096,1.3043
25.01.2005,1.3043,1.2945,1.3073,1.2971
26.01.2005,1.2972,1.2965,1.3105,1.307
27.01.2005,1.307,1.3008,1.3121,1.3039
28.01.2005,1.3039,1.2985,1.3077,1.3044
31.01.2005,1.301,1.2974,1.3055,1.3042
01.02.2005,1.3043,1.2999,1.3063,1.3041
02.02.2005,1.3041,1.3008,1.3091,1.3031
03.02.2005,1.3029,1.2941,1.3035,1.2974
04.02.2005,1.2972,1.2867,1.3039,1.2871
07.02.2005,1.2851,1.273,1.2862,1.275
08.02.2005,1.2749,1.273,1.2795,1.276
09.02.2005,1.276,1.2739,1.2811,1.2809
10.02.2005,1.2809,1.2739,1.2901,1.2871
11.02.2005,1.2872,1.2844,1.2894,1.2865
14.02.2005,1.2882,1.2876,1.2987,1.2969
15.02.2005,1.2969,1.2953,1.3048,1.3016
16.02.2005,1.3016,1.2958,1.306,1.3024
17.02.2005,1.3023,1.3013,1.3086,1.3072
18.02.2005,1.3072,1.3015,1.308,1.3066
21.02.2005,1.305,1.303,1.3076,1.3058
22.02.2005,1.3056,1.3053,1.3266,1.3253
23.02.2005,1.3253,1.3184,1.3271,1.3206
24.02.2005,1.3206,1.3175,1.3267,1.3191
25.02.2005,1.3192,1.3145,1.3243,1.3239
28.02.2005,1.3236,1.3213,1.3277,1.3213
01.03.2005,1.3213,1.3167,1.3224,1.3181
02.03.2005,1.3183,1.3087,1.3184,1.3134
03.03.2005,1.3133,1.3095,1.3161,1.3106
04.03.2005,1.3105,1.3094,1.3252,1.3239
07.03.2005,1.3235,1.3179,1.3244,1.3213
08.03.2005,1.3213,1.3206,1.3359,1.3349
09.03.2005,1.3349,1.3329,1.342,1.3387
10.03.2005,1.3387,1.3369,1.3452,1.342
11.03.2005,1.342,1.3391,1.3477,1.3449
14.03.2005,1.3461,1.3334,1.3475,1.3363
15.03.2005,1.3364,1.3295,1.3408,1.3307
16.03.2005,1.3307,1.3289,1.3436,1.3415
